95.3892	-42.2268	184
93.9625	-34.8476	185
22.9899	7.81487	186
14.4228	4.54611	187
23.4553	-97.4329	188
33.5477	-98.3528	189
102.422	-54.8823	190
101.243	-46.6094	191
93.0378	-23.3177	192
91.4314	-17.0325	193
83.9832	-13.3843	194
84.2206	-6.93264	195
74.993	-2.35884	196
100.591	-33.5427	197
99.1427	-27.3902	198
108.012	-44.0856	199
105.786	-36.8741	200
103.282	-72.8349	201
110.075	-67.7686	202
108.748	-59.3768	203
94.8168	-88.1212	204
104.382	-82.9955	205
109.901	-33.3598	206
106.109	-28.3428	207
3.58368	4.51201	208
-4.58962	-0.0669765	209
79.241	2.97915	210
71.9615	7.83738	211
62.6427	8.13811	212
114.853	-55.5002	213
114.017	-48.1688	214
106.401	-22.3006	215
99.9656	-17.5661	216
55.211	12.8792	217
45.3777	12.3782	218
101.168	-11.5188	219
92.6514	-7.34864	220
95.043	-1.81968	221
87.7776	2.25025	222
-19.5922	-10.8418	223
-26.9959	-15.3091	224
37.4806	16.6977	225
27.6052	15.1175	226
119.179	-43.6297	227
116.617	-36.5827	228
71.3692	-102.373	229
83.5579	-107.192	230
94.0841	-100.484	231
119.163	-30.7089	232
114.24	-24.3272	233
116.761	-69.0978	234
119.237	-61.8804	235
115.964	-18.2861	236
109.417	-12.7697	237
51.4987	-103.472	238
60.4328	-106.968	239
125.686	-58.763	240
125.206	-50.0103	241
109.639	-6.17464	242
102.667	-2.28796	243
32.7357	-105.67	244
43.2189	-107.307	245
113.088	-85.4264	246
119.417	-77.2287	247
93.5377	5.48353	248
88.4361	10.6447	249
79.2065	11.7752	250
130.097	-44.0185	251
126.824	-35.34	252
101.194	3.43467	253
73.5771	17.239	254
63.1852	17.7491	255
130.102	-28.5812	256
124.081	-20.7724	257
124.23	-13.6871	258
117.85	-7.52239	259
127.619	-76.0798	260
130.322	-66.11	261
116.895	-0.623881	262
108.799	3.56804	263
105.08	-104.632	264
115.011	-95.2602	265
106.421	9.25979	266
96.4839	12.4845	267
137.224	-61.2804	268
136.875	-49.9824	269
56.7588	23.0858	270
44.0947	22.4651	271
93.6458	18.179	272
82.4288	20.3793	273
142.316	-43.3098	274
138.034	-32.0306	275
18.5481	18.4848	276
6.77073	16.128	277
-0.498224	10.2577	278
139.128	-23.0033	279
132.902	-15.1584	280
-14.9466	-1.71687	281
-24.1033	-6.74364	282
132.049	-6.8242	283
125.064	-1.3432	284
126.059	-94.8984	285
131.504	-84.3014	286
123.09	5.69383	287
114.622	9.70053	288
140.466	-80.2021	289
143.01	-68.5534	290
79.5899	26.7066	291
65.6616	27.7704	292
113.526	15.8306	293
103.07	19.486	294
150.606	-62.5302	295
150.446	-49.9691	296
36.2023	26.8376	297
23.6832	24.9098	298
81.6725	-119.828	299
93.5812	-124.494	300
104.42	-117.29	301
149.072	-23.2648	302
147.883	-13.1085	303
140.444	-6.91034	304
138.087	1.06253	305
131.359	5.34566	306
158.484	-44.6112	307
157.153	-31.8027	308
43.3652	-114.599	309
54.1167	-115.268	310
103.788	25.9525	311
91.6172	29.0804	312
-45.1128	-30.7813	313
-51.1512	-32.935	314
-56.0131	-36.6798	315
131.29	11.1444	316
122.667	15.898	317
58.4822	33.8699	318
44.2863	32.7814	319
132.232	-103.669	320
142.223	-99.6629	321
146.274	-87.8089	322
56.6313	-124.719	323
70.0621	-126.808	324
-28.109	-86.0944	325
144.932	2.87536	326
139.419	9.58867	327
125.613	21.7759	328
114.971	26.4151	329
-39.2541	-24.2629	330
-44.8867	-27.3162	331
156.182	-10.8442	332
153.176	-1.41695	333
155.135	-83.3121	334
157.107	-70.6169	335
115.938	-122.895	336
127.116	-116.367	337
166.102	-28.7308	338
164.491	-17.2534	339
165.539	-66.1067	340
165.882	-53.0944	341
-7.08224	-90.8475	342
-4.76742	-94.9837	343
4.03263	-94.8399	344
144.62	14.2523	345
136.286	20.4904	346
174.603	-49.4538	347
174.069	-36.7228	348
-11.7561	7.67252	349
-19.31	2.6423	350
160.145	2.61172	351
154.488	11.3717	352
119.582	32.7205	353
109.144	37.0315	354
94.9643	36.665	355
172.668	-13.4094	356
169.587	-2.42646	357
83.5526	40.8438	358
68.0442	39.9626	359
148.033	-107.729	360
157.31	-104.909	361
160.632	-92.3396	362
142.377	26.1219	363
132.922	31.885	364
134.748	-123.22	365
143.683	-119.293	366
169.569	-89.0411	367
171.565	-75.7244	368
182.829	-33.0805	369
181.428	-20.5006	370
161.765	15.7706	371
153.835	23.8007	372
180.429	-72.4732	373
181.361	-59.0003	374
-19.6917	-89.1917	375
-16.1827	-91.8778	376
5.53082	-100.505	377
14.4511	-101.198	378
15.4197	28.6008	379
3.12185	25.6715	380
-0.933426	19.2183	381
177.321	2.04761	382
172.451	12.4361	383
190.32	-55.9831	384
190.426	-42.3335	385
36.3144	37.6316	386
22.4752	35.272	387
138.845	38.3619	388
129.005	43.3559	389
115.201	43.1414	390
90.9008	-136.984	391
101.699	-142.817	392
112.705	-135.865	393
189.867	-16.0668	394
187.249	-3.71504	395
160.943	30.0391	396
151.815	36.9766	397
105.909	47.5022	398
91.7934	46.8871	399
-70.0842	-52.7634	400
-76.8523	-55.3661	401
-75.5413	-56.6057	402
160.99	-115.553	403
170.384	-113.51	404
174.059	-99.8458	405
179.899	18.2124	406
172.863	28.0691	407
59.8573	45.4921	408
45.1677	44.0345	409
199.584	-38.9195	410
198.698	-24.3773	411
146.811	-128.291	412
156.106	-127.878	413
183.232	-97.4047	414
185.653	-83.3921	415
122.546	-141.729	416
132.079	-134.563	417
195.173	1.90529	418
191.213	13.9169	419
194.748	-81.3832	420
196.203	-67.063	421
205.415	-64.8795	422
206.457	-50.5668	423
67.3839	-138.058	424
78.9833	-142.915	425
140.666	-138.422	426
158.958	44.7048	427
149.246	50.4466	428
135.576	49.6136	429
207.189	-17.8803	430
205.156	-4.68048	431
126.304	53.4194	432
113.918	52.7861	433
181.105	35.0963	434
173.207	44.0738	435
13.7713	-107.52	436
23.0489	-109.243	437
84.3967	52.4901	438
69.647	51.5915	439
200.003	20.0961	440
194.453	32.178	441
173.274	-125.447	442
182.869	-124.131	443
186.865	-109.58	444
213.882	1.04157	445
211.572	14.2956	446
217.213	-50.2255	447
220.098	-38.1004	448
216.771	-25.0529	449
196.164	-108.487	450
199.013	-93.8027	451
208.188	-91.9617	452
210.11	-77.1682	453
157.622	-139.418	454
167.671	-139.065	455
-12.0756	15.9871	456
-17.2593	10.806	457
108.166	57.955	458
94.6965	57.7939	459
224.078	-19.6707	460
223.321	-6.66839	461
219.554	-76.2898	462
221.486	-63.1731	463
155.161	58.8185	464
143.559	62.476	465
130.147	59.9985	466
181.655	52.4389	467
170.254	60.4235	468
205.08	39.4115	469
198.178	51.7285	470
-37.297	-18.2761	471
-43.0637	-22.3067	472
118.302	61.7449	473
229.096	-38.4864	474
230.675	-28.5193	475
139.901	-149.952	476
150.523	-151.63	477
222.134	19.897	478
219.025	34.7509	479
119.893	-154.507	480
130.935	-159.215	481
233.372	-3.19996	482
233.323	10.8119	483
231.163	-61.6123	484
233.581	-49.9907	485
184.728	-137.824	486
194.396	-137.311	487
198.922	-122.028	488
239.901	-25.543	489
241.183	-13.7602	490
97.4349	-155.621	491
108.771	-161.764	492
33.7145	-118.678	493
32.5118	-126.988	494
45.2123	-129.642	495
208.155	-121.681	496
211.738	-105.386	497
220.893	-102.796	498
223.115	-88.4894	499
91.08	64.9561	500
75.7618	64.0716	501
63.8753	58.2387	502
48.7038	56.5006	503
38.0156	49.7971	504
22.2964	-116.421	505
231.961	-86.4122	506
234.55	-73.9917	507
231.082	43.4997	508
227.021	57.8859	509
211.666	60.8164	510
242.727	-48.7817	511
245.296	-37.0618	512
168.579	-152.642	513
179.184	-151.86	514
175.406	72.0568	515
161.031	75.3818	516
145.815	72.0341	517
251.778	-10.8934	518
253.735	1.39889	519
245.976	13.0553	520
23.2425	47.1356	521
13.3918	39.5019	522
117.91	69.6571	523
104.09	69.9218	524
243.221	-72.7787	525
246.22	-61.3391	526
250.306	25.6023	527
245.153	38.7513	528
132.362	73.5918	529
208.419	74.6684	530
191.229	77.2125	531
255.06	-35.2548	532
258.093	-22.9839	533
224.811	-114.868	534
231.49	-111.203	535
234.769	-98.4098	536
241.919	-97.9747	537
244.993	-85.6455	538
254.95	-60.1305	539
258.792	-48.1748	540
195.708	-152.053	541
205.43	-151.322	542
209.9	-137.242	543
149.76	-164.799	544
161.228	-165.415	545
264.857	2.87061	546
267.46	14.0178	547
261.248	24.3307	548
269.039	-21.3644	549
272.41	-7.92471	550
218.525	-141.006	551
223.527	-129.34	552
255.191	48.2515	553
255.362	61.1564	554
240.44	66.9789	555
252.625	-84.8661	556
256.427	-73.0998	557
74.2678	-154.646	558
84.3161	-161.839	559
239.836	81.8074	560
222.832	82.9049	561
268.616	-47.6613	562
273.984	-35.2217	563
128.322	-172.134	564
140.208	-175.778	565
268.088	32.2899	566
266.216	42.8974	567
179.603	-167.047	568
190.215	-166.229	569
264.571	-73.1369	570
269.809	-61.4845	571
276.672	17.7465	572
276.892	27.3931	573
228.889	-134.707	574
232.23	-122.589	575
283.591	-1.51967	576
285.016	10.3094	577
238.245	-124.157	578
241.524	-110.814	579
191.337	89.9131	580
176.303	91.3282	581
161.901	86.2338	582
248.342	-110.199	583
252.161	-98.0767	584
146.98	87.2274	585
132.617	82.7444	586
285.969	-36.0687	587
294.527	-22.0434	588
293.882	-8.37744	589
220.767	96.0802	590
205.452	96.6559	591
-65.648	-47.8504	592
-71.7006	-50.7174	593
258.779	-97.6685	594
263.564	-86.4633	595
275.962	48.8518	596
278.426	58.6738	597
269.727	67.7133	598
117.173	83.2422	599
102.815	78.3486	600
278.809	-63.3759	601
286.244	-50.1919	602
285.239	33.8411	603
284.534	43.6069	604
86.8949	77.8937	605
72.7494	72.1456	606
293.994	17.9432	607
294.327	28.7463	608
205.716	-167.146	609
214.107	-169.029	610
218.456	-156.113	611
302.595	1.83134	612
303.675	13.3803	613
-33.3029	-87.8308	614
-27.14	-87.4166	615
277.856	80.48	616
272.015	93.4713	617
253.995	92.7612	618
0.31788	36.166	619
-6.44479	27.7435	620
224.622	-160.677	621
228.334	-147.579	622
269.755	-89.8291	623
276.978	-76.7313	624
292.043	50.1283	625
289.585	58.514	626
302.553	36.7601	627
301.571	46.7669	628
104.426	-174.455	629
116.553	-180.292	630
160.632	-180.675	631
172.709	-180.573	632
236.969	-137.388	633
242.324	-136.327	634
246.402	-123.586	635
306.473	-20.0446	636
313.481	-9.10056	637
312.521	0.338582	638
296.549	-52.6435	639
306.525	-42.195	640
311.917	-28.5185	641
251.686	-121.372	642
256.164	-110.451	643
232.956	-152.039	644
249.735	106.638	645
234.208	104.584	646
312.41	22.5865	647
312.704	33.8776	648
285.407	-77.802	649
293.396	-66.2299	650
259.512	-114.444	651
265.67	-103.208	652
320.412	9.02067	653
322.625	19.6638	654
42.6958	-139.118	655
55.0454	-142.635	656
308.988	55.0361	657
307.334	64.0771	658
298.385	66.5304	659
300.126	76.3946	660
291.667	83.7262	661
320.656	44.0117	662
318.822	53.7032	663
322.807	-5.08386	664
327.553	4.91946	665
190.672	-181.812	666
200.624	-181.187	667
322.283	-21.3986	668
328.439	-10.3444	669
302.33	-64.3258	670
311.116	-53.8631	671
315.358	-42.5673	672
333.206	26.5499	673
337.594	38.422	674
331.642	45.7032	675
314.036	71.8667	676
309.976	79.7904	677
336.892	11.0693	678
341.076	22.1927	679
324.718	-33.5788	680
329.919	-23.1554	681
265.848	-112.61	682
274.039	-104.086	683
281.753	-91.3879	684
204.016	107.996	685
190.083	108.03	686
175.928	101.946	687
300.414	92.2448	688
299.077	102.166	689
287.409	103.119	690
325.342	63.1448	691
323.511	72.1304	692
290.174	-86.9092	693
298.379	-75.9224	694
338.281	-3.52138	695
344.085	7.19761	696
337.119	55.5716	697
334.704	63.3285	698
238.754	-150.352	699
243.437	-143.832	700
248.042	-133.226	701
249.379	-136.359	702
254.91	-125.971	703
316.843	87.8683	704
311.04	95.2523	705
230.852	115.949	706
217.002	115.125	707
339.516	-15.4746	708
345.557	-5.67707	709
162.722	102.758	710
148.219	97.2814	711
350.979	28.359	712
355.029	39.4647	713
347.48	43.6756	714
-82.7193	-58.7813	715
252.988	-133.571	716
259.593	-124.298	717
319.819	-48.9023	718
328.869	-38.2393	719
333.121	-29.7683	720
354.358	13.9663	721
359.579	25.389	722
57.0349	71.1939	723
41.9891	63.6424	724
213.791	-184.057	725
220.213	-186.013	726
223.757	-173.925	727
226.871	-180.046	728
230.322	-167.043	729
330.681	81.1045	730
327.517	90.9445	731
306.691	-70.7418	732
315.524	-59.2837	733
342.149	-21.3066	734
346.86	-13.8379	735
351.702	54.3361	736
345.898	59.5054	737
294.63	116.522	738
290.285	127.055	739
275.99	127.743	740
261.056	119.706	741
355.734	1.25704	742
362.542	10.8653	743
348.43	69.2071	744
341.171	71.4352	745
341.285	80.6796	746
271.219	-114.525	747
278.933	-108.3	748
286.477	-97.8017	749
294.109	-92.5475	750
302.123	-81.8944	751
355.472	-7.36002	752
362.558	0.829142	753
256.849	-132.933	754
264.082	-125.203	755
337.551	-29.3985	756
346.53	-18.6304	757
350.304	-14.3249	758
228.587	-177.325	759
233.025	-164.903	760
369.929	32.9377	761
372.743	43.6775	762
364.27	45.8349	763
359.336	-6.50569	764
367.509	56.5771	765
360.422	60.3004	766
239.014	-153.658	767
244.101	-146.035	768
323.787	-52.1786	769
333.953	-36.4076	770
317.489	103.306	771
309.831	107.922	772
334.533	100.642	773
328.013	107.722	774
138.067	-190.068	775
150.887	-193.622	776
372.511	7.33888	777
380.575	14.0483	778
374.003	17.0874	779
363.612	70.9396	780
356.851	74.9112	781
309.38	-77.6841	782
318.083	-65.1366	783
382.108	25.4985	784
380.794	34.6135	785
358.913	85.1612	786
350.442	88.9683	787
253.888	127.894	788
241.562	124.551	789
368.821	2.00636	790
377.301	8.48804	791
353.508	99.3755	792
345.583	105.632	793
343.378	-22.6309	794
350.898	-9.79709	795
355.34	-7.33297	796
364.592	3.52445	797
372.788	8.93682	798
239.722	-153.211	799
246.088	-144.705	800
381.262	50.7368	801
383.331	60.4808	802
375.954	62.9856	803
275.575	-117.645	804
282.518	-111.998	805
289.846	-102.723	806
388.937	41.8854	807
389.988	50.9575	808
378.499	72.964	809
371.793	76.6575	810
242.127	-150.671	811
249.218	-143.541	812
296.358	-98.6648	813
304.417	-88.3774	814
374.411	86.8214	815
367.617	90.8868	816
260.937	-133.662	817
268.317	-126.851	818
391.13	19.7513	819
397.094	25.479	820
392.146	29.9375	821
173.209	-195.281	822
184.067	-195.893	823
324.607	-67.7678	824
333.993	-57.3667	825
341.383	-44.7432	826
346.546	-30.9743	827
348.904	-19.046	828
381.636	16.989	829
390.161	21.3531	830
386.853	14.9362	831
315.443	117.069	832
306.973	121.848	833
358.1	3.79587	834
365.681	15.7334	835
370.669	14.3868	836
396.377	20.1335	837
399.044	22.107	838
399.268	37.0251	839
398.358	44.6992	840
378.65	23.3016	841
385.889	25.6968	842
370.134	101.21	843
363.106	105.494	844
354.604	-5.66795	845
358.856	7.2021	846
310.548	-89.0152	847
318.945	-78.798	848
397.084	57.6272	849
397.648	66.0234	850
390.68	66.1966	851
392.816	74.9063	852
386.521	78.3155	853
245.512	-149.848	854
253.307	-142.638	855
398.684	28.233	856
407.228	30.9789	857
404.836	25.0523	858
393.826	33.5112	859
401.704	36.5989	860
389.184	87.9537	861
382.764	92.1376	862
372.394	29.1376	863
379.216	35.9559	864
383.666	33.4228	865
333.795	116.873	866
325.565	122.722	867
390.84	41.0615	868
397.265	42.1778	869
364.187	21.1485	870
368.919	34.197	871
373.907	44.0681	872
375.843	39.1361	873
404.962	51.7417	874
405.08	59.893	875
350.862	115.021	876
344.657	121.74	877
407.659	24.7764	878
411.215	28.147	879
405.838	29.7588	880
227.376	-173.91	881
231.888	-165.13	882
410.788	35.438	883
407.977	40.8908	884
381.474	48.0502	885
384.284	45.0385	886
352.798	-27.1823	887
357.741	-17.1643	888
359.558	-7.51126	889
278.156	-120.19	890
283.104	-116.602	891
290.405	-108.423	892
403.929	49.3529	893
410.313	52.3075	894
409.073	44.3061	895
390.644	52.0212	896
395.106	50.139	897
324.66	-81.9372	898
331.999	-74.6749	899
336.561	-65.4078	900
413.167	28.4478	901
414.199	26.4124	902
416.74	47.9049	903
419.029	43.2007	904
415.038	36.1858	905
200.764	-196.024	906
209.087	-197.412	907
364.529	1.99355	908
367.464	11.9109	909
368.33	20.5478	910
119.479	92.2489	911
103.983	92.7597	912
88.9431	87.3804	913
348.265	-43.8813	914
353.03	-35.2322	915
386.046	56.9131	916
392.209	63.9792	917
395.109	60.7727	918
401.393	56.8552	919
406.744	57.2059	920
265.035	-133.976	921
271.913	-127.514	922
385.693	101.966	923
379.195	106.548	924
378.268	54.0465	925
384.056	61.9621	926
400.92	66.9073	927
404.904	64.933	928
344.035	-60.7639	929
348.597	-51.9905	930
402.749	72.8665	931
399.628	78.7141	932
421.303	37.7166	933
419.79	32.3547	934
411.929	63.4248	935
416.509	65.9536	936
415.313	59.7828	937
413.142	47.5766	938
412.655	54.8822	939
420.424	65.3089	940
423.218	61.3372	941
421.638	55.0436	942
295.294	-108.514	943
305.14	-99.4345	944
363.517	-17.8952	945
367.529	-9.68413	946
368.37	-2.21002	947
410.144	70.5988	948
414.354	70.0699	949
372.436	43.4631	950
375.988	53.0423	951
379.393	60.5927	952
396.491	72.6097	953
401.988	78.1776	954
404.621	74.7515	955
388.895	70.3423	956
394.856	76.6529	957
371.121	29.1758	958
373.019	37.804	959
409.81	79.4953	960
412.901	77.5607	961
424.156	45.9308	962
425.773	42.2081	963
418.324	74.8248	964
419.694	71.6358	965
359.609	-34.9188	966
363.796	-25.9546	967
422.662	76.6638	968
422.589	71.8217	969
383.49	69.0801	970
388.487	75.8602	971
416.713	82.2014	972
420.186	81.3278	973
371.628	17.4426	974
373.238	24.8	975
425.997	56.4713	976
426.346	51.9834	977
413.046	85.7056	978
417.429	87.8022	979
405.864	85.6811	980
411.024	89.6518	981
367.112	114.754	982
360.582	120.437	983
399.202	84.6434	984
404.13	89.6541	985
422.835	85.9955	986
423.971	82.6113	987
372.633	3.77235	988
373.985	11.6087	989
426.027	66.2198	990
427.317	62.0885	991
393.055	83.2215	992
398.472	89.1218	993
376.871	44.6627	994
379.215	52.782	995
379.332	59.5276	996
382.549	67.5508	997
385.173	74.5224	998
410.191	67.2614	999
409.212	75.2204	1000
372.517	-9.24127	1001
375.056	-1.50999	1002
419.936	92.9339	1003
422.833	91.9973	1004
424.337	76.805	1005
425.428	72.0789	1006
377.155	30.8068	1007
378.681	38.6105	1008
414.194	96.0233	1009
418.551	97.7593	1010
425.803	34.8527	1011
424.926	30.9571	1012
420.826	28.7046	1013
423.571	87.3485	1014
423.35	82.6444	1015
388.985	81.7596	1016
393.217	87.9573	1017
407.763	96.5839	1018
412.294	100.055	1019
378.408	16.8654	1020
379.511	24.691	1021
369.961	-25.185	1022
373.515	-16.1706	1023
355.092	-51.6436	1024
360.068	-43.5248	1025
421.829	96.5423	1026
421.66	92.8521	1027
426.789	54.5445	1028
429.24	49.7004	1029
429.413	44.0011	1030
401.99	96.1117	1031
406.348	100.632	1032
402.197	87.5383	1033
397.378	92.3483	1034
250.393	-148.387	1035
257.801	-141.837	1036
418.987	102.94	1037
418.836	101.226	1038
425.384	64.327	1039
422.603	59.3777	1040
417.579	30.3034	1041
419.896	35.0233	1042
417.164	38.2436	1043
422.743	74.869	1044
424.269	69.7844	1045
413.674	105.739	1046
416.591	107.376	1047
396.439	94.8058	1048
399.993	99.588	1049
382.984	57.3992	1050
385.174	65.4556	1051
385.463	71.7354	1052
312.831	-99.3117	1053
321.213	-90.6411	1054
382.594	43.202	1055
384.218	51.3232	1056
388.147	79.3533	1057
390.112	85.3271	1058
419.667	84.9615	1059
417.958	79.8915	1060
407.755	106.55	1061
411.055	109.784	1062
383.373	29.2074	1063
384.542	37.3273	1064
416.716	95.0975	1065
416.318	90.209	1066
413.934	103.681	1067
412.047	99.5643	1068
380.868	10.8934	1069
384.537	15.1473	1070
385.555	23.4582	1071
379.153	-13.0341	1072
381.307	-3.84636	1073
379.535	2.32027	1074
392.878	92.1515	1075
395.485	97.4634	1076
366.568	-42.8767	1077
371.128	-33.3614	1078
401.986	105.894	1079
404.978	109.553	1080
412.973	110.114	1081
409.674	107.567	1082
409.929	114.009	1083
410.02	113.297	1084
397.494	103.368	1085
399.629	107.716	1086
347.359	-66.3318	1087
354.002	-59.6161	1088
388.414	53.3596	1089
390.129	60.6228	1090
389.049	67.1218	1091
390.764	74.1694	1092
390.866	80.4286	1093
388.595	39.7102	1094
390.123	47.0062	1095
403.941	114.409	1096
406.3	116.128	1097
385.668	0.622051	1098
386.971	9.45238	1099
328.713	-88.6131	1100
334.985	-80.1826	1101
429.294	39.4649	1102
392.343	86.8462	1103
393.391	92.4721	1104
270.017	-131.334	1105
276.895	-124.815	1106
343.121	-75.3893	1107
399.448	112.163	1108
399.623	115.389	1109
377.594	-30.7607	1110
380.979	-20.1979	1111
394.25	97.8372	1112
395.797	102.599	1113
390.804	13.8348	1114
391.571	21.9022	1115
389.298	26.7618	1116
417.171	62.5683	1117
416.738	69.545	1118
419.649	44.7259	1119
419.065	50.1275	1120
395.983	106.583	1121
396.922	110.605	1122
394.385	46.169	1123
395.234	52.0816	1124
394.213	59.1577	1125
390.428	33.7424	1126
394.154	33.128	1127
395.391	38.9237	1128
394.29	26.2009	1129
394.448	65.2181	1130
393.34	71.7971	1131
386.941	-14.9361	1132
388.536	-5.28852	1133
392.862	77.6123	1134
392.586	83.7562	1135
422.269	29.9037	1136
392.011	88.7226	1137
392.836	94.35	1138
392.978	-0.0783248	1139
393.774	8.75653	1140
314.021	130.952	1141
310.923	137.351	1142
300.044	135.552	1143
359.855	-62.0065	1144
366.387	-51.9374	1145
392.757	97.9467	1146
394.469	102.674	1147
397.089	13.8581	1148
397.149	22.1182	1149
398.31	35.4372	1150
398.827	40.9263	1151
397.582	48.5305	1152
396.498	53.7682	1153
395.019	60.9697	1154
399.044	27.5401	1155
393.185	65.9417	1156
392.247	72.8471	1157
390.471	77.205	1158
390.65	83.7198	1159
389.787	86.9874	1160
391.144	92.7689	1161
374.764	-49.8389	1162
379.322	-39.7508	1163
399.678	101.508	1164
394.062	107.057	1165
225.14	-171.339	1166
231.723	-162.867	1167
391.96	-20.2397	1168
396.66	-14.2322	1169
397.013	-4.98805	1170
400.736	0.48741	1171
400.551	9.1573	1172
393.071	60.2069	1173
390.63	63.9462	1174
389.759	71.2203	1175
388.163	74.0518	1176
388.712	80.7996	1177
277.404	-125.691	1178
286.47	-118.377	1179
401.003	35.9774	1180
399.73	40.791	1181
397.374	48.3813	1182
394.889	52.7579	1183
402.048	22.8145	1184
402.842	28.0246	1185
403.019	14.5131	1186
382.462	115.624	1187
375.928	120.614	1188
347.385	-80.5511	1189
357.087	-72.6161	1190
